102.000000	223.750735	215.459376	-4.719754	-5.288219	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919462.908520	0.000000
102.000000	47.721123	46.587934	-6.896376	-2.034506	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919462.908520	0.000000
103.000000	-3.762339	-5.407895	-2.142963	-2.386056	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919462.922680	0.000000
103.000000	220.811173	222.542747	-1.136930	-0.878876	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919462.922680	0.000000
104.000000	265.611435	267.051296	-6.215714	2.053205	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919462.923332	0.000000
104.000000	51.348826	44.370173	-6.167095	2.214021	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919462.923332	0.000000
105.000000	-0.340331	-7.659315	-2.947041	0.463748	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919462.936880	0.000000
105.000000	223.410404	223.889111	-1.088311	1.757753	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919462.936880	0.000000
106.000000	264.553043	262.866348	-3.519246	-5.153582	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919462.952577	0.000000
106.000000	31.691912	32.529650	-7.498499	4.540239	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919462.952577	0.000000
107.000000	-0.224394	8.792505	-4.274706	-7.457361	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919462.953353	0.000000
107.000000	220.968249	233.833505	-2.550612	9.196414	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919462.953353	0.000000
108.000000	264.033197	274.269303	-7.169388	-5.639769	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919462.966837	0.000000
108.000000	48.499023	51.109473	-5.617330	3.055498	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919462.966837	0.000000
109.000000	2.666549	9.173975	-3.242493	-5.692128	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919462.982610	0.000000
109.000000	216.510288	222.692343	-5.849204	-4.854390	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919462.982610	0.000000
110.000000	270.170373	274.942485	-8.257699	0.138376	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919462.983327	0.000000
110.000000	36.056375	43.214544	-4.360723	0.291712	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919462.983327	0.000000
111.000000	-10.449280	-2.172882	-3.556645	-1.256606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919462.996923	0.000000
111.000000	216.820700	229.080092	-6.170835	5.411635	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919462.996923	0.000000
112.000000	272.260977	271.352181	-4.480400	-4.476660	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.012639	0.000000
112.000000	47.795921	49.684571	-4.214867	-2.378576	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.012639	0.000000
113.000000	-5.037645	3.788519	-5.609850	-0.897576	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.013288	0.000000
113.000000	223.021454	227.378438	-6.271812	-1.249127	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.013288	0.000000
114.000000	266.052743	268.453759	-4.693574	-3.530466	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.026941	0.000000
114.000000	46.479477	51.116953	-3.642663	-0.777899	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.026941	0.000000
115.000000	-0.082278	4.405602	-2.344917	-7.102070	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.042554	0.000000
115.000000	225.257914	225.542147	-4.420562	-2.591751	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.042554	0.000000
116.000000	266.336975	272.100161	-1.260346	3.436968	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.043272	0.000000
116.000000	43.730650	46.700131	-1.918569	-5.265779	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.043272	0.000000
117.000000	-4.027872	0.149596	-6.589704	-2.816145	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.056912	0.000000
117.000000	221.630211	227.221362	-3.425748	-2.909642	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.056912	0.000000
118.000000	269.586948	267.911473	-4.551458	-3.586564	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.072596	0.000000
118.000000	39.452205	48.633659	-3.242493	6.814098	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.072596	0.000000
119.000000	-7.240446	-3.227534	-5.576191	-4.274706	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.073290	0.000000
119.000000	218.570973	224.293020	-7.539638	-1.125710	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.073290	0.000000
120.000000	263.210419	270.607941	-3.956814	-3.560385	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.103307	0.000000
120.000000	34.515537	40.375960	-0.347811	0.830258	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.103307	0.000000
121.000000	-3.982993	-1.911089	-6.918815	-3.276152	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.104110	0.000000
121.000000	216.663624	220.500761	-4.633736	-9.798538	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.104110	0.000000
122.000000	259.433120	271.082908	-0.998553	-7.274105	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.104808	0.000000
122.000000	36.658499	47.160138	-4.805771	-0.927495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.104808	0.000000
123.000000	-7.446141	1.974667	-4.618776	-8.740146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.116917	0.000000
123.000000	217.164771	228.638784	-6.226933	-5.138623	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.116917	0.000000
124.000000	267.795536	271.378360	-5.243340	-0.620823	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.132568	0.000000
124.000000	39.268950	44.284155	-4.398122	-8.310058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.132568	0.000000
125.000000	-5.325618	3.070458	-5.598630	-1.286526	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.133300	0.000000
125.000000	212.560954	223.156090	-2.098084	8.302578	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.133300	0.000000
126.000000	268.595875	274.201985	-2.950781	-2.509473	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.146858	0.000000
126.000000	35.162539	47.156399	-6.021239	0.220654	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1780919463.146858	0.000000
