Timestamp(ms),Theta,Beta,FocusRatio
1780912576591,0.343341,0.167331,0.487361
1780912576607,0.344227,0.167028,0.485226
1780912576623,0.343341,0.167331,0.487361
1780912576638,0.343341,0.167331,0.487361
1780912576654,0.343341,0.167331,0.487361
1780912576670,0.344226,0.167027,0.485226
1780912576686,0.343343,0.167332,0.487361
1780912576701,0.344229,0.167029,0.485226
1780912576716,0.344228,0.167028,0.485226
1780912576731,0.343342,0.167332,0.487361
1780912576746,0.333864,0.174252,0.521925
1780912576762,0.333861,0.17425,0.521924
1780912576778,0.333863,0.174251,0.521924
1780912576794,0.334757,0.174001,0.519784
1780912576810,0.334761,0.174003,0.519784
1780912576825,0.333871,0.174256,0.521925
1780912576841,0.333872,0.174256,0.521925
1780912576857,0.333872,0.174256,0.521925
1780912576873,0.333871,0.174256,0.521925
1780912576889,0.334762,0.174004,0.519785
1780912576905,0.334761,0.174004,0.519785
1780912576921,0.334761,0.174004,0.519785
1780912576937,0.33476,0.174003,0.519785
1780912576953,0.334758,0.174002,0.519785
1780912576969,0.334758,0.174002,0.519785
1780912576984,0.33476,0.174003,0.519785
1780912577000,0.333869,0.174255,0.521925
1780912577016,0.334763,0.174005,0.519785
1780912577032,0.334763,0.174005,0.519785
1780912577048,0.333872,0.174256,0.521925
1780912577064,0.334765,0.174006,0.519785
1780912577079,0.334765,0.174006,0.519785
1780912577094,0.333872,0.174256,0.521925
1780912577110,0.334764,0.174005,0.519785
1780912577126,0.333871,0.174256,0.521925
1780912577142,0.334763,0.174004,0.519785
1780912577158,0.33387,0.174255,0.521925
1780912577173,0.33387,0.174255,0.521925
1780912577189,0.334762,0.174004,0.519785
1780912577205,0.334762,0.174004,0.519785
1780912577221,0.33387,0.174255,0.521925
1780912577237,0.334763,0.174005,0.519785
1780912577253,0.327041,0.177076,0.541449
1780912577269,0.327044,0.177078,0.54145
1780912577285,0.327045,0.177078,0.54145
1780912577300,0.327046,0.177079,0.54145
1780912577316,0.327047,0.17708,0.54145
