Timestamp(ms),Theta,Beta,FocusRatio
1780913004401,0.370468,0.100272,0.270662
1780913004416,0.370294,0.100141,0.270437
1780913004432,0.370468,0.100272,0.270662
1780913004448,0.370294,0.100141,0.270437
1780913004464,0.370468,0.100272,0.270662
1780913004479,0.370294,0.100141,0.270437
1780913004494,0.370468,0.100272,0.270662
1780913004510,0.370468,0.100272,0.270662
1780913004525,0.370468,0.100272,0.270662
1780913004540,0.370294,0.100141,0.270437
1780913004556,0.370294,0.100141,0.270437
1780913004572,0.370294,0.100141,0.270437
1780913004588,0.370294,0.100141,0.270437
1780913004604,0.37032,0.100128,0.270383
1780913004620,0.37032,0.100128,0.270383
1780913004636,0.370493,0.100259,0.270609
1780913004652,0.37032,0.100128,0.270383
1780913004668,0.37032,0.100128,0.270383
1780913004684,0.370134,0.0999948,0.270158
1780913004700,0.37032,0.100128,0.270383
1780913004716,0.370493,0.100259,0.270609
1780913004732,0.370493,0.100259,0.270609
1780913004748,0.37032,0.100128,0.270383
1780913004763,0.37032,0.100128,0.270383
1780913004778,0.37032,0.100128,0.270383
1780913004794,0.370493,0.100259,0.270609
1780913004810,0.37032,0.100128,0.270383
1780913004825,0.370493,0.100259,0.270609
1780913004841,0.37032,0.100128,0.270383
1780913004857,0.370493,0.100259,0.270609
1780913004873,0.37032,0.100128,0.270383
1780913004889,0.370493,0.100259,0.270609
1780913004906,0.370493,0.100259,0.270609
1780913004921,0.37032,0.100128,0.270383
1780913004937,0.370493,0.100259,0.270609
1780913004953,0.370493,0.100259,0.270609
1780913004969,0.370493,0.100259,0.270609
1780913004985,0.37032,0.100128,0.270383
1780913005001,0.37032,0.100128,0.270383
1780913005017,0.37032,0.100128,0.270383
1780913005033,0.370493,0.100259,0.270609
1780913005049,0.37032,0.100128,0.270383
1780913005066,0.370493,0.100259,0.270609
1780913005082,0.370493,0.100259,0.270609
1780913005097,0.37032,0.100128,0.270383
1780913005113,0.370495,0.100255,0.270598
1780913005129,0.370322,0.100125,0.270373
1780913005145,0.370495,0.100255,0.270598
1780913005161,0.370322,0.100125,0.270373
1780913005177,0.370322,0.100125,0.270373
1780913005193,0.370495,0.100255,0.270598
1780913005210,0.370495,0.100255,0.270598
1780913005225,0.370495,0.100255,0.270598
1780913005241,0.370322,0.100125,0.270373
1780913005257,0.370136,0.0999917,0.270149
1780913005273,0.370322,0.100125,0.270373
1780913005289,0.370136,0.0999917,0.270149
1780913005305,0.370322,0.100125,0.270373
1780913005321,0.370495,0.100255,0.270598
1780913005337,0.370495,0.100255,0.270598
1780913005353,0.370322,0.100125,0.270373
1780913005369,0.370495,0.100255,0.270598
1780913005385,0.370495,0.100255,0.270598
1780913005401,0.370322,0.100125,0.270373
1780913005416,0.370495,0.100255,0.270598
1780913005431,0.370322,0.100125,0.270373
1780913005447,0.370495,0.100255,0.270598
1780913005463,0.370495,0.100255,0.270598
1780913005479,0.370495,0.100255,0.270598
1780913005494,0.370322,0.100125,0.270373
1780913005510,0.370495,0.100255,0.270598
1780913005525,0.370136,0.0999917,0.270149
1780913005540,0.370136,0.0999917,0.270149
1780913005556,0.370495,0.100255,0.270598
1780913005570,0.370136,0.0999917,0.270149
1780913005586,0.370495,0.100255,0.270598
1780913005603,0.370322,0.100125,0.270373
1780913005618,0.370495,0.100255,0.270598
1780913005634,0.370495,0.100255,0.270598
1780913005650,0.370323,0.100126,0.270375
1780913005666,0.370323,0.100126,0.270375
1780913005683,0.370496,0.100256,0.2706
1780913005698,0.370138,0.0999925,0.27015
1780913005714,0.370496,0.100256,0.2706
1780913005730,0.370496,0.100256,0.2706
1780913005744,0.370496,0.100256,0.2706
1780913005760,0.370323,0.100126,0.270375
1780913005777,0.370496,0.100256,0.2706
1780913005793,0.370496,0.100256,0.2706
1780913005809,0.370496,0.100256,0.2706
1780913005824,0.370496,0.100256,0.2706
1780913005840,0.370323,0.100126,0.270375
1780913005857,0.370323,0.100126,0.270375
1780913005871,0.370323,0.100126,0.270375
1780913005887,0.370323,0.100126,0.270375
1780913005903,0.370138,0.0999925,0.27015
1780913005919,0.370323,0.100126,0.270375
1780913005936,0.370138,0.0999925,0.27015
1780913005951,0.370323,0.100126,0.270375
1780913005967,0.370496,0.100256,0.2706
1780913005983,0.370323,0.100126,0.270375
1780913005999,0.370496,0.100256,0.2706
1780913006015,0.370138,0.0999925,0.27015
1780913006031,0.370496,0.100256,0.2706
1780913006047,0.370323,0.100126,0.270375
1780913006063,0.370496,0.100256,0.2706
1780913006080,0.370496,0.100256,0.2706
1780913006095,0.370496,0.100256,0.2706
1780913006111,0.370323,0.100126,0.270375
1780913006126,0.370323,0.100126,0.270375
1780913006142,0.370138,0.0999925,0.27015
1780913006159,0.370324,0.100125,0.270371
1780913006174,0.370139,0.0999916,0.270146
1780913006190,0.370498,0.100255,0.270596
1780913006206,0.370324,0.100125,0.270371
1780913006222,0.370324,0.100125,0.270371
1780913006238,0.370324,0.100125,0.270371
1780913006254,0.370324,0.100125,0.270371
1780913006270,0.370324,0.100125,0.270371
1780913006286,0.370324,0.100125,0.270371
1780913006303,0.370498,0.100255,0.270596
1780913006318,0.370498,0.100255,0.270596
1780913006334,0.370324,0.100125,0.270371
1780913006350,0.370498,0.100255,0.270596
1780913006367,0.370324,0.100125,0.270371
1780913006382,0.370498,0.100255,0.270596
1780913006398,0.370324,0.100125,0.270371
1780913006415,0.370324,0.100125,0.270371
1780913006429,0.370498,0.100255,0.270596
1780913006446,0.370498,0.100255,0.270596
1780913006461,0.370498,0.100255,0.270596
1780913006476,0.370324,0.100125,0.270371
1780913006491,0.370324,0.100125,0.270371
1780913006507,0.370498,0.100255,0.270596
1780913006524,0.370498,0.100255,0.270596
1780913006540,0.370498,0.100255,0.270596
1780913006555,0.370139,0.0999916,0.270146
1780913006571,0.370498,0.100255,0.270596
1780913006587,0.370139,0.0999916,0.270146
1780913006603,0.370498,0.100255,0.270596
1780913006620,0.370324,0.100125,0.270371
1780913006635,0.370139,0.0999916,0.270146
1780913006651,0.370499,0.100256,0.270597
1780913006667,0.37014,0.0999921,0.270147
1780913006683,0.370499,0.100256,0.270597
1780913006699,0.370325,0.100126,0.270372
1780913006714,0.370325,0.100126,0.270372
1780913006730,0.370325,0.100126,0.270372
1780913006745,0.370499,0.100256,0.270597
1780913006761,0.370499,0.100256,0.270597
1780913006777,0.370499,0.100256,0.270597
1780913006793,0.370499,0.100256,0.270597
1780913006809,0.370325,0.100126,0.270372
1780913006825,0.370325,0.100126,0.270372
1780913006841,0.370499,0.100256,0.270597
1780913006857,0.370325,0.100126,0.270372
1780913006873,0.370499,0.100256,0.270597
1780913006888,0.370325,0.100126,0.270372
1780913006904,0.370325,0.100126,0.270372
1780913006920,0.370499,0.100256,0.270597
1780913006937,0.370325,0.100126,0.270372
1780913006952,0.370499,0.100256,0.270597
1780913006968,0.370325,0.100126,0.270372
1780913006985,0.370499,0.100256,0.270597
1780913007000,0.370325,0.100126,0.270372
1780913007017,0.370499,0.100256,0.270597
1780913007033,0.370499,0.100256,0.270597
1780913007048,0.370499,0.100256,0.270597
1780913007064,0.37014,0.0999921,0.270147
1780913007080,0.370499,0.100256,0.270597
1780913007097,0.370499,0.100256,0.270597
1780913007112,0.370499,0.100256,0.270597
1780913007128,0.370325,0.100126,0.270372
1780913007145,0.370325,0.100126,0.270372
1780913007160,0.370499,0.100256,0.270597
1780913007176,0.370499,0.100256,0.270597
1780913007192,0.370143,0.099991,0.270141
1780913007208,0.370502,0.100255,0.270591
1780913007225,0.370502,0.100255,0.270591
1780913007240,0.370143,0.099991,0.270141
1780913007257,0.370502,0.100255,0.270591
1780913007272,0.370502,0.100255,0.270591
1780913007288,0.370502,0.100255,0.270591
1780913007304,0.370502,0.100255,0.270591
1780913007320,0.370329,0.100124,0.270366
1780913007336,0.370502,0.100255,0.270591
1780913007352,0.370143,0.099991,0.270141
1780913007369,0.370502,0.100255,0.270591
1780913007383,0.370502,0.100255,0.270591
1780913007399,0.370329,0.100124,0.270366
1780913007415,0.370502,0.100255,0.270591
1780913007431,0.370143,0.099991,0.270141
1780913007448,0.370502,0.100255,0.270591
1780913007464,0.370502,0.100255,0.270591
1780913007480,0.370502,0.100255,0.270591
1780913007495,0.370143,0.099991,0.270141
1780913007511,0.370502,0.100255,0.270591
1780913007526,0.370502,0.100255,0.270591
1780913007542,0.370502,0.100255,0.270591
1780913007557,0.370329,0.100124,0.270366
1780913007573,0.370329,0.100124,0.270366
1780913007588,0.370143,0.099991,0.270141
1780913007604,0.370329,0.100124,0.270366
1780913007620,0.370329,0.100124,0.270366
1780913007637,0.370502,0.100255,0.270591
1780913007653,0.370329,0.100124,0.270366
1780913007669,0.370502,0.100255,0.270591
1780913007685,0.370502,0.100255,0.270591
1780913007700,0.370332,0.100124,0.270362
1780913007716,0.370332,0.100124,0.270362
1780913007732,0.370147,0.0999902,0.270137
1780913007748,0.370505,0.100254,0.270587
1780913007764,0.370332,0.100124,0.270362
1780913007780,0.370505,0.100254,0.270587
1780913007796,0.370505,0.100254,0.270587
1780913007811,0.370332,0.100124,0.270362
1780913007825,0.370332,0.100124,0.270362
1780913007840,0.370332,0.100124,0.270362
1780913007856,0.370147,0.0999902,0.270137
1780913007872,0.370332,0.100124,0.270362
1780913007888,0.370332,0.100124,0.270362
1780913007904,0.370332,0.100124,0.270362
1780913007919,0.370505,0.100254,0.270587
1780913007935,0.370332,0.100124,0.270362
1780913007951,0.370505,0.100254,0.270587
1780913007967,0.370505,0.100254,0.270587
1780913007983,0.370147,0.0999902,0.270137
1780913007999,0.370332,0.100124,0.270362
1780913008015,0.370332,0.100124,0.270362
1780913008031,0.370332,0.100124,0.270362
1780913008047,0.370505,0.100254,0.270587
1780913008064,0.370332,0.100124,0.270362
1780913008080,0.370332,0.100124,0.270362
1780913008095,0.370505,0.100254,0.270587
1780913008112,0.370505,0.100254,0.270587
1780913008127,0.370332,0.100124,0.270362
1780913008141,0.370505,0.100254,0.270587
1780913008157,0.370147,0.0999902,0.270137
1780913008174,0.370505,0.100254,0.270587
1780913008189,0.370332,0.100124,0.270362
1780913008206,0.370332,0.100124,0.270362
1780913008221,0.370173,0.0999798,0.270089
1780913008237,0.37053,0.100244,0.270544
1780913008253,0.37053,0.100244,0.270544
1780913008270,0.370529,0.100244,0.270544
1780913008285,0.370357,0.100114,0.270316
1780913008301,0.370529,0.100244,0.270544
1780913008316,0.370357,0.100114,0.270316
1780913008331,0.370357,0.100114,0.270316
1780913008346,0.370357,0.100114,0.270316
1780913008362,0.370357,0.100114,0.270316
1780913008379,0.370173,0.0999797,0.270089
1780913008395,0.370357,0.100114,0.270316
1780913008410,0.370357,0.100114,0.270316
1780913008426,0.370357,0.100114,0.270316
1780913008440,0.370529,0.100244,0.270544
1780913008456,0.370357,0.100114,0.270316
1780913008473,0.370357,0.100114,0.270316
1780913008489,0.370529,0.100244,0.270544
1780913008504,0.370173,0.0999797,0.270089
1780913008520,0.370357,0.100114,0.270316
1780913008537,0.370529,0.100244,0.270544
1780913008551,0.370357,0.100114,0.270316
1780913008567,0.370529,0.100244,0.270544
1780913008583,0.370529,0.100244,0.270544
1780913008598,0.370173,0.0999797,0.270089
1780913008614,0.370529,0.100244,0.270544
1780913008629,0.370529,0.100244,0.270544
1780913008645,0.370357,0.100114,0.270316
1780913008660,0.370357,0.100114,0.270316
1780913008675,0.370529,0.100244,0.270544
1780913008690,0.370529,0.100244,0.270544
1780913008705,0.370529,0.100244,0.270544
1780913008720,0.370628,0.100015,0.269853
1780913008737,0.370794,0.100148,0.27009
1780913008753,0.370628,0.100015,0.269853
1780913008769,0.370628,0.100015,0.269853
1780913008785,0.370794,0.100148,0.27009
1780913008800,0.370628,0.100015,0.269853
1780913008816,0.370794,0.100148,0.27009
1780913008830,0.370628,0.100015,0.269853
1780913008846,0.370794,0.100148,0.27009
1780913008860,0.370628,0.100015,0.269853
1780913008876,0.370794,0.100148,0.27009
1780913008893,0.370794,0.100148,0.27009
1780913008909,0.370628,0.100015,0.269853
1780913008924,0.370794,0.100148,0.27009
1780913008940,0.370794,0.100148,0.27009
1780913008957,0.370451,0.0998793,0.269615
1780913008972,0.370628,0.100015,0.269853
1780913008988,0.370628,0.100015,0.269853
1780913009004,0.370628,0.100015,0.269853
1780913009021,0.370628,0.100015,0.269853
1780913009036,0.370794,0.100148,0.27009
1780913009052,0.370628,0.100015,0.269853
1780913009068,0.370794,0.100148,0.27009
1780913009083,0.370628,0.100015,0.269853
1780913009099,0.370794,0.100148,0.27009
1780913009115,0.370794,0.100148,0.27009
1780913009130,0.370794,0.100148,0.27009
1780913009146,0.370794,0.100148,0.27009
1780913009160,0.370628,0.100015,0.269853
1780913009177,0.370794,0.100148,0.27009
1780913009193,0.370451,0.0998793,0.269615
1780913009209,0.370794,0.100148,0.27009
1780913009225,0.370628,0.100015,0.269853
1780913009240,0.371233,0.100015,0.269412
1780913009257,0.371233,0.100015,0.269412
1780913009273,0.371071,0.0998815,0.269171
1780913009288,0.371071,0.0998815,0.269171
1780913009305,0.371071,0.0998815,0.269171
1780913009320,0.371233,0.100015,0.269412
1780913009337,0.371233,0.100015,0.269412
1780913009352,0.371071,0.0998815,0.269171
1780913009368,0.371071,0.0998815,0.269171
1780913009383,0.371071,0.0998815,0.269171
1780913009398,0.371233,0.100015,0.269412
1780913009415,0.370897,0.0997451,0.268929
1780913009430,0.371233,0.100015,0.269412
1780913009446,0.370897,0.0997451,0.268929
1780913009462,0.371233,0.100015,0.269412
1780913009478,0.370897,0.0997451,0.268929
1780913009494,0.371233,0.100015,0.269412
1780913009510,0.371233,0.100015,0.269412
1780913009526,0.371233,0.100015,0.269412
1780913009541,0.371233,0.100015,0.269412
1780913009557,0.371071,0.0998815,0.269171
1780913009574,0.371233,0.100015,0.269412
1780913009589,0.371071,0.0998815,0.269171
1780913009606,0.371233,0.100015,0.269412
1780913009622,0.371071,0.0998815,0.269171
1780913009637,0.371233,0.100015,0.269412
1780913009653,0.371071,0.0998815,0.269171
1780913009668,0.371233,0.100015,0.269412
1780913009685,0.370897,0.0997451,0.268929
1780913009701,0.371071,0.0998815,0.269171
1780913009717,0.371071,0.0998815,0.269171
1780913009733,0.371071,0.0998815,0.269171
1780913009749,0.371071,0.0998815,0.269171
1780913009764,0.371371,0.0999779,0.269213
1780913009781,0.371032,0.0997093,0.268735
1780913009797,0.371208,0.0998452,0.268974
1780913009812,0.371208,0.0998452,0.268974
1780913009828,0.371208,0.0998452,0.268974
1780913009845,0.371032,0.0997092,0.268735
1780913009861,0.371208,0.0998452,0.268974
1780913009877,0.371371,0.0999779,0.269213
1780913009893,0.371032,0.0997093,0.268735
1780913009909,0.371208,0.0998452,0.268974
1780913009925,0.371371,0.0999779,0.269213
1780913009940,0.371371,0.0999779,0.269213
1780913009956,0.371371,0.0999779,0.269213
1780913009970,0.371208,0.0998452,0.268974
1780913009987,0.371371,0.0999779,0.269213
1780913010001,0.371208,0.0998452,0.268974
1780913010018,0.371371,0.0999779,0.269213
1780913010034,0.371371,0.0999779,0.269213
1780913010050,0.371208,0.0998452,0.268974
1780913010066,0.371371,0.0999779,0.269213
1780913010082,0.371032,0.0997093,0.268735
1780913010098,0.371032,0.0997093,0.268735
1780913010114,0.371371,0.0999779,0.269213
1780913010130,0.371371,0.0999779,0.269213
1780913010146,0.371208,0.0998452,0.268974
1780913010160,0.371032,0.0997093,0.268735
1780913010177,0.371208,0.0998452,0.268974
1780913010193,0.371208,0.0998452,0.268974
1780913010209,0.371371,0.0999779,0.269213
1780913010224,0.371371,0.0999779,0.269213
1780913010240,0.371371,0.0999779,0.269213
1780913010256,0.371371,0.0999779,0.269213
1780913010272,0.371369,0.0999799,0.26922
1780913010288,0.371205,0.0998473,0.268982
1780913010304,0.371369,0.0999799,0.26922
1780913010320,0.371205,0.0998473,0.268982
1780913010336,0.371205,0.0998473,0.268982
1780913010352,0.371369,0.0999799,0.26922
1780913010368,0.371029,0.0997115,0.268743
1780913010384,0.371205,0.0998473,0.268982
1780913010400,0.371205,0.0998473,0.268982
1780913010416,0.371029,0.0997115,0.268743
1780913010432,0.371205,0.0998473,0.268982
1780913010447,0.371369,0.0999799,0.26922
1780913010464,0.371205,0.0998473,0.268982
1780913010480,0.371029,0.0997115,0.268743
1780913010496,0.371369,0.0999799,0.26922
1780913010512,0.371205,0.0998473,0.268982
1780913010528,0.371369,0.0999799,0.26922
1780913010544,0.371369,0.0999799,0.26922
1780913010560,0.371369,0.0999799,0.26922
1780913010576,0.371029,0.0997115,0.268743
1780913010592,0.371369,0.0999799,0.26922
1780913010608,0.371205,0.0998473,0.268982
1780913010624,0.371369,0.0999799,0.26922
1780913010640,0.371205,0.0998473,0.268982
1780913010655,0.371205,0.0998473,0.268982
1780913010671,0.371369,0.0999799,0.26922
1780913010687,0.371369,0.0999799,0.26922
1780913010703,0.371205,0.0998473,0.268982
1780913010719,0.371205,0.0998473,0.268982
1780913010735,0.371369,0.0999799,0.26922
1780913010751,0.371369,0.0999799,0.26922
1780913010767,0.371369,0.0999799,0.26922
1780913010783,0.371029,0.0997115,0.268743
1780913010799,0.371367,0.0999828,0.269229
1780913010815,0.371028,0.0997144,0.268752
1780913010830,0.371203,0.0998502,0.26899
1780913010845,0.371028,0.0997144,0.268752
1780913010861,0.371367,0.0999828,0.269229
1780913010877,0.371367,0.0999828,0.269229
1780913010893,0.371367,0.0999828,0.269229
1780913010909,0.371203,0.0998502,0.26899
1780913010925,0.371367,0.0999828,0.269229
1780913010940,0.370852,0.0995782,0.268512
1780913010955,0.371203,0.0998502,0.26899
1780913010971,0.371367,0.0999828,0.269229
1780913010987,0.371028,0.0997144,0.268752
1780913011003,0.371367,0.0999828,0.269229
1780913011019,0.371367,0.0999828,0.269229
1780913011035,0.371367,0.0999828,0.269229
1780913011050,0.371367,0.0999828,0.269229
1780913011065,0.371367,0.0999828,0.269229
1780913011081,0.371367,0.0999828,0.269229
1780913011097,0.371367,0.0999828,0.269229
1780913011113,0.371203,0.0998502,0.26899
1780913011129,0.371203,0.0998502,0.26899
1780913011145,0.371203,0.0998502,0.26899
1780913011161,0.371367,0.0999828,0.269229
1780913011177,0.371367,0.0999828,0.269229
1780913011193,0.371367,0.0999828,0.269229
1780913011209,0.371203,0.0998502,0.26899
1780913011225,0.371028,0.0997144,0.268752
1780913011241,0.371367,0.0999828,0.269229
1780913011257,0.371028,0.0997144,0.268752
1780913011273,0.371203,0.0998502,0.26899
1780913011289,0.371203,0.0998502,0.26899
1780913011305,0.371368,0.0999848,0.269233
1780913011321,0.371368,0.0999848,0.269233
1780913011337,0.371368,0.0999848,0.269233
1780913011352,0.371205,0.0998522,0.268995
1780913011368,0.371368,0.0999848,0.269233
1780913011384,0.371205,0.0998522,0.268995
1780913011400,0.371029,0.0997164,0.268756
1780913011416,0.371368,0.0999848,0.269233
1780913011431,0.371205,0.0998522,0.268995
1780913011446,0.371205,0.0998522,0.268995
1780913011461,0.371205,0.0998522,0.268995
1780913011477,0.371368,0.0999848,0.269233
1780913011493,0.371368,0.0999848,0.269233
1780913011509,0.371029,0.0997164,0.268756
1780913011525,0.371205,0.0998522,0.268995
1780913011541,0.371368,0.0999848,0.269233
1780913011557,0.371368,0.0999848,0.269233
1780913011573,0.371368,0.0999848,0.269233
1780913011589,0.371205,0.0998522,0.268995
1780913011605,0.371205,0.0998522,0.268995
1780913011621,0.371368,0.0999848,0.269233
1780913011637,0.371205,0.0998522,0.268995
1780913011653,0.371205,0.0998522,0.268995
1780913011669,0.371205,0.0998522,0.268995
1780913011685,0.371205,0.0998522,0.268995
1780913011701,0.371368,0.0999848,0.269233
1780913011717,0.371205,0.0998522,0.268995
1780913011733,0.371368,0.0999848,0.269233
1780913011749,0.371205,0.0998522,0.268995
1780913011764,0.371368,0.0999848,0.269233
1780913011779,0.371029,0.0997164,0.268756
1780913011795,0.371205,0.0998522,0.268995
1780913011811,0.37137,0.0999852,0.269233
1780913011826,0.371206,0.0998527,0.268995
1780913011841,0.371031,0.0997169,0.268756
1780913011856,0.37137,0.0999852,0.269233
1780913011871,0.37137,0.0999852,0.269233
1780913011886,0.371206,0.0998527,0.268995
1780913011902,0.371206,0.0998527,0.268995
1780913011917,0.37137,0.0999852,0.269233
1780913011932,0.371031,0.0997169,0.268756
1780913011947,0.37137,0.0999852,0.269233
1780913011963,0.37137,0.0999852,0.269233
1780913011979,0.371207,0.0998527,0.268995
1780913011995,0.37137,0.0999852,0.269233
1780913012011,0.37137,0.0999852,0.269233
1780913012026,0.371031,0.0997169,0.268756
1780913012041,0.37137,0.0999852,0.269233
1780913012057,0.371031,0.0997169,0.268756
1780913012073,0.37137,0.0999852,0.269233
1780913012089,0.371031,0.0997169,0.268756
1780913012105,0.37137,0.0999852,0.269233
1780913012120,0.371206,0.0998527,0.268995
1780913012135,0.37137,0.0999852,0.269233
1780913012151,0.371031,0.0997169,0.268756
1780913012167,0.37137,0.0999852,0.269233
1780913012183,0.37137,0.0999852,0.269233
1780913012199,0.371206,0.0998527,0.268995
1780913012215,0.37137,0.0999852,0.269233
1780913012230,0.371206,0.0998527,0.268995
1780913012245,0.37137,0.0999852,0.269233
1780913012261,0.37137,0.0999852,0.269233
1780913012277,0.37137,0.0999852,0.269233
1780913012293,0.37137,0.0999852,0.269233
1780913012309,0.37137,0.0999852,0.269233
1780913012325,0.371206,0.0998527,0.268995
1780913012341,0.371209,0.0998535,0.268995
1780913012357,0.371373,0.099986,0.269234
1780913012373,0.371373,0.099986,0.269234
1780913012389,0.371373,0.099986,0.269234
1780913012405,0.371209,0.0998535,0.268995
1780913012421,0.371373,0.099986,0.269234
1780913012437,0.371034,0.0997177,0.268756
1780913012453,0.371373,0.099986,0.269234
1780913012469,0.371034,0.0997177,0.268756
1780913012485,0.371209,0.0998535,0.268995
1780913012501,0.371209,0.0998535,0.268995
1780913012517,0.371373,0.099986,0.269234
1780913012533,0.371209,0.0998535,0.268995
1780913012549,0.371034,0.0997177,0.268756
1780913012565,0.371209,0.0998535,0.268995
1780913012581,0.371209,0.0998535,0.268995
1780913012597,0.371209,0.0998535,0.268995
1780913012613,0.371034,0.0997177,0.268756
1780913012629,0.371209,0.0998535,0.268995
1780913012645,0.371209,0.0998535,0.268995
1780913012661,0.371209,0.0998535,0.268995
1780913012677,0.371373,0.099986,0.269234
1780913012693,0.371034,0.0997177,0.268756
1780913012709,0.371209,0.0998535,0.268995
1780913012725,0.371373,0.099986,0.269234
1780913012741,0.371209,0.0998535,0.268995
1780913012757,0.371034,0.0997177,0.268756
1780913012773,0.371209,0.0998535,0.268995
1780913012789,0.371209,0.0998535,0.268995
1780913012805,0.371209,0.0998535,0.268995
1780913012821,0.371034,0.0997177,0.268756
1780913012837,0.371373,0.099986,0.269234
1780913012853,0.371378,0.0999868,0.269232
1780913012869,0.371215,0.0998542,0.268993
1780913012885,0.371215,0.0998542,0.268993
1780913012901,0.371378,0.0999868,0.269232
1780913012917,0.371215,0.0998542,0.268993
1780913012932,0.371215,0.0998542,0.268993
1780913012948,0.371215,0.0998542,0.268993
1780913012964,0.371215,0.0998542,0.268993
1780913012980,0.371378,0.0999868,0.269232
1780913012996,0.371039,0.0997185,0.268754
1780913013012,0.371378,0.0999868,0.269232
1780913013029,0.371378,0.0999868,0.269232
1780913013044,0.371215,0.0998542,0.268993
1780913013060,0.371215,0.0998542,0.268993
1780913013077,0.371039,0.0997185,0.268754
1780913013092,0.371215,0.0998542,0.268993
1780913013108,0.371378,0.0999868,0.269232
1780913013124,0.371215,0.0998542,0.268993
1780913013140,0.371378,0.0999868,0.269232
1780913013156,0.371215,0.0998542,0.268993
1780913013172,0.371378,0.0999868,0.269232
1780913013188,0.371378,0.0999868,0.269232
1780913013204,0.371378,0.0999868,0.269232
1780913013220,0.371215,0.0998542,0.268993
1780913013236,0.371215,0.0998542,0.268993
1780913013251,0.371378,0.0999868,0.269232
1780913013267,0.371215,0.0998542,0.268993
1780913013283,0.371378,0.0999868,0.269232
1780913013298,0.371215,0.0998542,0.268993
1780913013314,0.371215,0.0998542,0.268993
1780913013331,0.371378,0.0999868,0.269232
1780913013346,0.371215,0.0998542,0.268993
1780913013362,0.37138,0.0999876,0.269233
1780913013377,0.37138,0.0999876,0.269233
1780913013393,0.371216,0.099855,0.268994
1780913013409,0.371216,0.099855,0.268994
1780913013424,0.371216,0.099855,0.268994
1780913013440,0.37138,0.0999876,0.269233
1780913013456,0.371216,0.099855,0.268994
1780913013472,0.371216,0.099855,0.268994
1780913013488,0.37138,0.0999876,0.269233
1780913013503,0.37138,0.0999876,0.269233
1780913013519,0.37138,0.0999876,0.269233
1780913013534,0.37138,0.0999876,0.269233
1780913013552,0.37138,0.0999876,0.269233
1780913013567,0.37138,0.0999876,0.269233
1780913013583,0.371041,0.0997193,0.268756
1780913013598,0.37138,0.0999876,0.269233
1780913013614,0.371216,0.099855,0.268994
1780913013631,0.37138,0.0999876,0.269233
1780913013647,0.37138,0.0999876,0.269233
1780913013663,0.371041,0.0997193,0.268756
1780913013678,0.371216,0.099855,0.268994
1780913013695,0.371216,0.099855,0.268994
1780913013711,0.371216,0.099855,0.268994
1780913013726,0.371216,0.099855,0.268994
1780913013741,0.371216,0.099855,0.268994
1780913013757,0.371216,0.099855,0.268994
1780913013774,0.370498,0.0993062,0.268034
1780913013789,0.371216,0.099855,0.268994
1780913013807,0.371216,0.099855,0.268994
1780913013820,0.371216,0.099855,0.268994
1780913013837,0.37138,0.0999876,0.269233
1780913013852,0.371216,0.099855,0.268994
1780913013866,0.371216,0.099855,0.268994
1780913013884,0.37104,0.0997223,0.268764
1780913013899,0.371216,0.0998579,0.269003
1780913013915,0.371216,0.0998579,0.269003
1780913013930,0.371379,0.0999904,0.269241
1780913013946,0.371216,0.0998579,0.269003
1780913013962,0.371216,0.0998579,0.269003
1780913013978,0.37104,0.0997223,0.268764
1780913013994,0.371379,0.0999904,0.269241
1780913014010,0.370865,0.0995863,0.268525
1780913014026,0.371379,0.0999904,0.269241
1780913014042,0.371379,0.0999904,0.269241
1780913014058,0.371379,0.0999904,0.269241
1780913014074,0.371379,0.0999904,0.269241
1780913014090,0.371216,0.099858,0.269003
1780913014106,0.371379,0.0999904,0.269241
1780913014122,0.37104,0.0997223,0.268764
1780913014138,0.371216,0.099858,0.269003
1780913014154,0.371379,0.0999904,0.269241
1780913014170,0.371216,0.099858,0.269003
1780913014186,0.371379,0.0999904,0.269241
1780913014202,0.371379,0.0999904,0.269241
1780913014218,0.37104,0.0997223,0.268764
1780913014234,0.371216,0.0998579,0.269003
1780913014250,0.371379,0.0999904,0.269241
1780913014266,0.371379,0.0999904,0.269241
1780913014282,0.371216,0.099858,0.269003
1780913014297,0.371216,0.099858,0.269003
1780913014313,0.371216,0.099858,0.269003
1780913014329,0.371216,0.099858,0.269003
1780913014345,0.371379,0.0999904,0.269241
1780913014361,0.371216,0.099858,0.269003
1780913014377,0.371371,0.100009,0.269297
1780913014393,0.371371,0.100009,0.269297
1780913014409,0.371031,0.0997417,0.268823
1780913014425,0.371207,0.0998769,0.26906
1780913014441,0.371207,0.0998769,0.26906
1780913014457,0.371207,0.0998769,0.26906
1780913014473,0.371207,0.0998769,0.26906
1780913014489,0.371207,0.0998769,0.26906
1780913014505,0.371207,0.0998769,0.26906
1780913014521,0.371207,0.0998769,0.26906
1780913014537,0.371371,0.100009,0.269297
1780913014553,0.371207,0.0998769,0.26906
1780913014569,0.371207,0.0998769,0.26906
1780913014585,0.371031,0.0997417,0.268823
1780913014602,0.371207,0.0998769,0.26906
1780913014617,0.371371,0.100009,0.269297
1780913014633,0.371207,0.0998769,0.26906
1780913014649,0.371207,0.0998769,0.26906
1780913014665,0.371207,0.0998769,0.26906
1780913014681,0.371207,0.0998769,0.26906
