Timestamp(ms),Theta,Beta,FocusRatio
1780913845805,0.22409,0.444171,1.98211
1780913845821,0.224092,0.444173,1.98211
1780913845837,0.224328,0.443706,1.97793
1780913845853,0.224092,0.444173,1.98211
1780913845869,0.224327,0.443703,1.97793
1780913845885,0.224327,0.443704,1.97793
1780913845901,0.224328,0.443705,1.97793
1780913845916,0.223703,0.445265,1.99043
1780913845932,0.224328,0.443705,1.97793
1780913845948,0.224092,0.444173,1.9821
1780913845964,0.224327,0.443703,1.97793
1780913845980,0.23171,0.425073,1.83451
1780913845996,0.231711,0.425077,1.83451
1780913846012,0.231711,0.425078,1.83451
1780913846027,0.231711,0.425078,1.83452
1780913846043,0.231711,0.425079,1.83452
1780913846059,0.231711,0.425078,1.83452
1780913846075,0.23171,0.425078,1.83452
1780913846091,0.231919,0.424758,1.8315
1780913846107,0.231917,0.424756,1.8315
1780913846123,0.231917,0.424755,1.8315
1780913846138,0.231917,0.424755,1.8315
1780913846154,0.231919,0.424758,1.83149
1780913846170,0.23192,0.424759,1.83149
1780913846186,0.231712,0.425079,1.83452
1780913846202,0.231921,0.42476,1.83149
1780913846218,0.231543,0.425466,1.83753
1780913846234,0.231543,0.425467,1.83753
1780913846250,0.231712,0.42508,1.83452
1780913846266,0.231712,0.425081,1.83452
1780913846281,0.231712,0.42508,1.83452
1780913846296,0.231542,0.425466,1.83753
1780913846312,0.231542,0.425466,1.83753
1780913846328,0.23192,0.42476,1.83149
1780913846344,0.23192,0.42476,1.83149
1780913846360,0.231921,0.424761,1.83149
1780913846376,0.231921,0.424761,1.83149
1780913846392,0.231712,0.42508,1.83452
1780913846408,0.23192,0.42476,1.83149
1780913846424,0.231712,0.42508,1.83452
1780913846440,0.231921,0.42476,1.83149
1780913846456,0.231712,0.42508,1.83452
1780913846472,0.231543,0.425467,1.83753
1780913846487,0.239246,0.404437,1.69046
1780913846502,0.239054,0.40476,1.69317
1780913846518,0.239246,0.404436,1.69046
1780913846534,0.239243,0.404431,1.69046
1780913846550,0.239242,0.404428,1.69046
1780913846566,0.239236,0.404418,1.69046
1780913846582,0.239237,0.40442,1.69046
1780913846597,0.239237,0.40442,1.69046
1780913846612,0.239239,0.404424,1.69046
1780913846627,0.239048,0.404749,1.69317
1780913846643,0.239242,0.404429,1.69046
1780913846659,0.239243,0.40443,1.69046
1780913846675,0.238892,0.405131,1.69587
1780913846691,0.239242,0.404428,1.69046
1780913846707,0.239048,0.404748,1.69317
1780913846723,0.23924,0.404425,1.69046
1780913846739,0.238891,0.405128,1.69587
1780913846755,0.239047,0.404746,1.69317
1780913846771,0.239047,0.404745,1.69317
1780913846787,0.239241,0.404426,1.69046
1780913846803,0.239242,0.404429,1.69046
1780913846819,0.238892,0.405131,1.69587
1780913846835,0.239048,0.404748,1.69317
1780913846851,0.238892,0.405131,1.69587
1780913846867,0.239242,0.404428,1.69046
1780913846883,0.239048,0.404748,1.69316
1780913846899,0.239242,0.404428,1.69046
1780913846915,0.239242,0.404428,1.69046
1780913846931,0.239242,0.404428,1.69046
1780913846947,0.238892,0.405131,1.69587
1780913846964,0.239048,0.404748,1.69317
1780913846979,0.239048,0.404748,1.69317
1780913846995,0.239048,0.404748,1.69317
1780913847011,0.24196,0.396458,1.63853
1780913847027,0.242193,0.396054,1.63528
1780913847042,0.242193,0.396055,1.63528
1780913847058,0.241962,0.396461,1.63853
1780913847074,0.242194,0.396055,1.63528
1780913847090,0.242194,0.396056,1.63528
1780913847106,0.242193,0.396055,1.63528
1780913847122,0.241961,0.396461,1.63853
1780913847138,0.242194,0.396055,1.63528
1780913847153,0.241765,0.396924,1.64178
1780913847168,0.24196,0.39646,1.63853
1780913847184,0.24196,0.39646,1.63853
1780913847200,0.242192,0.396052,1.63529
1780913847216,0.241763,0.396921,1.64177
1780913847232,0.241958,0.396455,1.63853
1780913847247,0.241568,0.397388,1.64503
1780913847263,0.242191,0.396051,1.63528
1780913847279,0.24196,0.396458,1.63853
1780913847295,0.24196,0.396459,1.63853
1780913847311,0.241961,0.396459,1.63853
1780913847327,0.242193,0.396054,1.63528
1780913847343,0.242193,0.396054,1.63528
1780913847358,0.242192,0.396053,1.63528
1780913847373,0.241959,0.396457,1.63853
1780913847389,0.241959,0.396457,1.63853
1780913847405,0.242191,0.396051,1.63528
1780913847421,0.241959,0.396456,1.63853
1780913847437,0.241763,0.39692,1.64177
1780913847453,0.241763,0.396921,1.64177
1780913847469,0.241959,0.396457,1.63853
1780913847485,0.241959,0.396457,1.63853
1780913847501,0.241959,0.396458,1.63853
1780913847516,0.24251,0.394732,1.62769
1780913847531,0.242509,0.394731,1.62769
1780913847546,0.242509,0.39473,1.62769
1780913847561,0.242509,0.39473,1.62769
1780913847577,0.242509,0.39473,1.62769
1780913847593,0.242727,0.394319,1.62454
1780913847609,0.242509,0.394729,1.62769
1780913847625,0.242509,0.394729,1.62769
1780913847641,0.242727,0.394319,1.62454
1780913847657,0.242509,0.39473,1.62769
1780913847673,0.242728,0.394321,1.62454
1780913847689,0.242728,0.394321,1.62454
1780913847705,0.242509,0.394731,1.62769
1780913847720,0.242727,0.39432,1.62454
1780913847736,0.242727,0.39432,1.62454
1780913847752,0.242727,0.39432,1.62454
1780913847768,0.242327,0.395196,1.63084
1780913847784,0.242509,0.39473,1.62769
1780913847800,0.242727,0.39432,1.62454
1780913847816,0.242727,0.39432,1.62454
1780913847832,0.242327,0.395197,1.63084
1780913847848,0.242509,0.39473,1.62769
1780913847864,0.242727,0.39432,1.62454
1780913847880,0.242509,0.39473,1.62769
1780913847896,0.242509,0.39473,1.62769
1780913847912,0.242509,0.39473,1.62769
1780913847927,0.242509,0.39473,1.62769
1780913847942,0.242727,0.39432,1.62454
1780913847958,0.242509,0.39473,1.62769
1780913847974,0.242509,0.39473,1.62769
1780913847990,0.242727,0.39432,1.62454
1780913848006,0.242145,0.395666,1.634
1780913848021,0.242509,0.39473,1.62769
1780913848036,0.243742,0.394259,1.61753
1780913848052,0.244295,0.392951,1.60851
1780913848068,0.244087,0.393349,1.61151
1780913848084,0.244086,0.393347,1.61151
1780913848100,0.244294,0.392949,1.60851
1780913848115,0.244291,0.392945,1.60851
1780913848130,0.244084,0.393345,1.61151
1780913848146,0.244295,0.392951,1.60851
1780913848161,0.244086,0.393348,1.61151
1780913848177,0.244293,0.392949,1.60851
1780913848193,0.244293,0.392949,1.60851
1780913848209,0.244085,0.393346,1.61152
1780913848225,0.244294,0.392949,1.60851
1780913848241,0.244294,0.392949,1.60851
1780913848257,0.244294,0.39295,1.60851
1780913848273,0.244293,0.392949,1.60851
1780913848289,0.244293,0.392948,1.60851
1780913848305,0.244293,0.392948,1.60851
1780913848321,0.244085,0.393346,1.61151
1780913848337,0.244293,0.392947,1.60851
1780913848353,0.244293,0.392948,1.60851
1780913848369,0.244293,0.392948,1.60851
1780913848385,0.244085,0.393347,1.61151
1780913848401,0.244292,0.392947,1.60851
1780913848417,0.244292,0.392946,1.60851
1780913848433,0.244293,0.392948,1.60851
1780913848449,0.244293,0.392949,1.60851
1780913848465,0.244085,0.393347,1.61152
1780913848481,0.244293,0.392949,1.60851
1780913848496,0.244294,0.392949,1.60851
1780913848511,0.244085,0.393347,1.61151
1780913848527,0.244293,0.392948,1.60851
1780913848543,0.244084,0.393346,1.61151
1780913848559,0.24505,0.392493,1.60169
1780913848575,0.245052,0.392495,1.60168
1780913848591,0.245052,0.392496,1.60168
1780913848607,0.245051,0.392493,1.60168
1780913848623,0.245268,0.392087,1.5986
1780913848638,0.244863,0.392945,1.60475
1780913848654,0.245264,0.39208,1.5986
1780913848670,0.245264,0.39208,1.5986
1780913848686,0.244685,0.393417,1.60785
1780913848702,0.245268,0.392087,1.5986
1780913848718,0.245268,0.392087,1.5986
1780913848734,0.245269,0.392088,1.5986
1780913848750,0.245051,0.392493,1.60168
1780913848766,0.245051,0.392494,1.60168
1780913848781,0.245053,0.392495,1.60168
1780913848797,0.245269,0.392088,1.5986
1780913848813,0.245052,0.392494,1.60168
1780913848829,0.245269,0.392088,1.5986
1780913848845,0.245052,0.392495,1.60168
1780913848861,0.245269,0.392088,1.59861
1780913848877,0.245269,0.392088,1.59861
1780913848893,0.245268,0.392087,1.5986
1780913848908,0.245268,0.392087,1.5986
1780913848924,0.245268,0.392087,1.5986
1780913848940,0.245052,0.392495,1.60168
1780913848956,0.245053,0.392496,1.60168
1780913848972,0.245269,0.392089,1.5986
1780913848988,0.245269,0.392088,1.5986
1780913849004,0.24487,0.392956,1.60476
1780913849020,0.245269,0.392088,1.5986
1780913849036,0.245052,0.392495,1.60168
1780913849051,0.245052,0.392495,1.60168
1780913849067,0.239798,0.40308,1.68092
1780913849083,0.239798,0.40308,1.68092
1780913849099,0.239447,0.403751,1.68618
1780913849115,0.239798,0.403081,1.68092
1780913849130,0.239798,0.403081,1.68092
1780913849146,0.239447,0.403751,1.68618
1780913849162,0.239447,0.403751,1.68618
1780913849177,0.239798,0.403082,1.68092
1780913849193,0.239447,0.403752,1.68618
1780913849209,0.239446,0.403749,1.68618
1780913849225,0.239445,0.403746,1.68618
1780913849241,0.239794,0.403071,1.68091
1780913849257,0.239794,0.403072,1.68091
1780913849272,0.239795,0.403074,1.68091
1780913849288,0.239795,0.403074,1.68091
1780913849304,0.239797,0.403078,1.68091
1780913849320,0.239798,0.403081,1.68092
1780913849336,0.239447,0.40375,1.68618
1780913849352,0.239797,0.40308,1.68092
1780913849368,0.239797,0.40308,1.68092
1780913849383,0.239793,0.403071,1.68091
1780913849399,0.239445,0.403746,1.68618
1780913849415,0.239799,0.403083,1.68092
1780913849431,0.239449,0.403756,1.68618
1780913849446,0.23913,0.404485,1.69148
1780913849462,0.239802,0.403089,1.68093
1780913849478,0.239801,0.403087,1.68093
1780913849494,0.239801,0.403087,1.68093
1780913849510,0.239448,0.403753,1.68618
1780913849525,0.239798,0.403081,1.68092
1780913849540,0.239798,0.403081,1.68092
1780913849556,0.239446,0.403749,1.68618
1780913849572,0.221139,0.439641,1.98808
1780913849588,0.220765,0.440321,1.99452
1780913849604,0.22112,0.439629,1.98819
1780913849620,0.221122,0.439638,1.98822
1780913849636,0.220445,0.441104,2.00097
1780913849652,0.22114,0.43968,1.98824
1780913849668,0.220788,0.44039,1.99463
1780913849684,0.220816,0.440431,1.99456
1780913849700,0.221175,0.439732,1.98816
1780913849716,0.220502,0.441186,2.00083
1780913849732,0.220824,0.440436,1.99451
1780913849748,0.220824,0.440433,1.9945
1780913849764,0.220822,0.44043,1.9945
1780913849780,0.221175,0.439725,1.98813
1780913849795,0.220817,0.440425,1.99453
1780913849810,0.220816,0.440424,1.99453
1780913849825,0.221169,0.439719,1.98816
1780913849841,0.221168,0.439719,1.98817
1780913849858,0.221167,0.439719,1.98818
1780913849873,0.220812,0.440424,1.99456
1780913849889,0.221167,0.439721,1.98819
1780913849905,0.220813,0.440427,1.99457
1780913849921,0.220815,0.440429,1.99456
1780913849937,0.220815,0.44043,1.99456
1780913849953,0.220817,0.440432,1.99455
1780913849969,0.220817,0.440432,1.99455
1780913849985,0.220495,0.441181,2.00087
1780913850001,0.220817,0.440431,1.99455
1780913850016,0.220817,0.440431,1.99455
1780913850032,0.220816,0.44043,1.99455
1780913850047,0.22117,0.439725,1.98818
1780913850064,0.220816,0.440429,1.99456
1780913850079,0.220816,0.440429,1.99456
1780913850095,0.249496,0.416614,1.66982
1780913850111,0.250074,0.416077,1.66382
1780913850127,0.25007,0.416065,1.66379
1780913850143,0.249483,0.416576,1.66976
1780913850159,0.249483,0.416576,1.66976
1780913850175,0.25068,0.415544,1.65767
1780913850191,0.249484,0.416569,1.66973
1780913850207,0.249485,0.416575,1.66974
1780913850223,0.249485,0.416575,1.66974
1780913850239,0.249486,0.416576,1.66974
1780913850255,0.250069,0.416053,1.66375
1780913850271,0.250069,0.416055,1.66376
1780913850286,0.250069,0.416056,1.66376
1780913850302,0.249487,0.416584,1.66976
1780913850318,0.25007,0.416058,1.66377
1780913850334,0.249487,0.416582,1.66976
1780913850350,0.249486,0.41658,1.66976
1780913850366,0.250067,0.416052,1.66376
1780913850382,0.250066,0.416048,1.66376
1780913850398,0.250681,0.415549,1.65768
1780913850414,0.249483,0.416574,1.66975
1780913850430,0.250066,0.416048,1.66376
1780913850446,0.249483,0.416574,1.66975
1780913850462,0.249483,0.416574,1.66975
1780913850478,0.250065,0.416048,1.66376
1780913850494,0.249483,0.416574,1.66975
1780913850510,0.249483,0.416574,1.66975
1780913850526,0.249483,0.416575,1.66975
1780913850542,0.251305,0.415041,1.65154
1780913850557,0.250066,0.41605,1.66376
1780913850573,0.250681,0.415551,1.65768
1780913850589,0.249484,0.416576,1.66975
1780913850605,0.326326,0.321227,0.984376
1780913850621,0.325852,0.321791,0.987538
1780913850635,0.325852,0.321791,0.987538
1780913850650,0.326327,0.321228,0.984374
1780913850665,0.326329,0.32123,0.984374
1780913850681,0.325857,0.321796,0.987537
1780913850697,0.326332,0.321233,0.984373
1780913850713,0.326333,0.321234,0.984373
1780913850729,0.326334,0.321235,0.984374
1780913850744,0.326334,0.321235,0.984374
1780913850760,0.326334,0.321235,0.984374
1780913850776,0.32586,0.321799,0.987537
1780913850792,0.327312,0.320167,0.978171
1780913850808,0.326332,0.321233,0.984374
1780913850824,0.325858,0.321797,0.987537
1780913850840,0.325859,0.321797,0.987536
1780913850856,0.325859,0.321797,0.987536
1780913850872,0.326333,0.321233,0.984373
1780913850888,0.326333,0.321233,0.984373
1780913850904,0.326333,0.321234,0.984373
1780913850920,0.325861,0.3218,0.987536
1780913850935,0.326335,0.321235,0.984373
1780913850951,0.326334,0.321234,0.984373
1780913850967,0.32586,0.321798,0.987536
1780913850982,0.326333,0.321233,0.984373
1780913850998,0.325861,0.321799,0.987537
1780913851014,0.32586,0.321799,0.987537
1780913851030,0.32586,0.321799,0.987537
1780913851046,0.325859,0.321798,0.987537
1780913851062,0.326332,0.321233,0.984373
1780913851077,0.325859,0.321797,0.987535
1780913851093,0.325859,0.321797,0.987535
1780913851108,0.326333,0.321233,0.984372
1780913851124,0.350692,0.283087,0.807226
1780913851140,0.350692,0.283087,0.807226
1780913851156,0.350684,0.283083,0.807229
1780913851172,0.350684,0.283083,0.807229
1780913851188,0.350693,0.283076,0.807191
1780913851204,0.350693,0.283076,0.807191
1780913851220,0.350679,0.283079,0.807229
1780913851236,0.35068,0.283079,0.807229
1780913851251,0.350694,0.283077,0.807191
1780913851267,0.350695,0.283077,0.80719
1780913851283,0.350696,0.283079,0.80719
1780913851299,0.350731,0.283097,0.807162
1780913851315,0.350684,0.283082,0.807228
1780913851331,0.350697,0.283079,0.80719
1780913851347,0.350684,0.283082,0.807229
1780913851363,0.350696,0.283079,0.807191
1780913851379,0.350683,0.283081,0.807229
1780913851395,0.350696,0.283078,0.80719
1780913851411,0.350682,0.283081,0.807229
1780913851427,0.350681,0.28308,0.80723
1780913851443,0.350694,0.283077,0.807191
1780913851459,0.350681,0.28308,0.80723
1780913851475,0.350695,0.283078,0.807191
1780913851491,0.350682,0.28308,0.807229
1780913851507,0.350695,0.283078,0.807191
1780913851523,0.350682,0.28308,0.807229
1780913851538,0.350682,0.28308,0.807229
1780913851554,0.350695,0.283078,0.807191
1780913851570,0.350682,0.283081,0.807229
1780913851586,0.350682,0.283081,0.807229
1780913851602,0.350695,0.283078,0.807191
1780913851619,0.350728,0.283095,0.807164
1780913851634,0.350682,0.283081,0.807229
1780913851651,0.350938,0.28011,0.798175
1780913851666,0.350939,0.280111,0.798175
1780913851682,0.350916,0.280201,0.798486
1780913851698,0.350916,0.280202,0.798486
1780913851714,0.35094,0.280111,0.798175
1780913851730,0.350917,0.280202,0.798486
1780913851746,0.350941,0.280112,0.798174
1780913851762,0.350914,0.280309,0.798796
1780913851778,0.350916,0.280202,0.798487
1780913851794,0.350916,0.280202,0.798487
1780913851810,0.350916,0.280202,0.798487
1780913851825,0.350939,0.280111,0.798175
1780913851840,0.350915,0.280201,0.798487
1780913851856,0.350914,0.2802,0.798487
1780913851872,0.350938,0.28011,0.798176
1780913851888,0.350914,0.280201,0.798487
1780913851904,0.350915,0.280201,0.798487
1780913851920,0.350939,0.280111,0.798175
1780913851936,0.350915,0.280201,0.798487
1780913851952,0.350939,0.280111,0.798175
1780913851968,0.350939,0.280111,0.798175
1780913851984,0.350915,0.280201,0.798487
1780913852000,0.350939,0.280111,0.798175
1780913852016,0.350939,0.280111,0.798176
1780913852032,0.350939,0.280111,0.798176
1780913852048,0.350915,0.280201,0.798487
1780913852064,0.350915,0.280201,0.798487
1780913852080,0.350939,0.280111,0.798176
1780913852096,0.350915,0.280201,0.798487
1780913852112,0.350939,0.280111,0.798176
1780913852127,0.350915,0.280201,0.798487
1780913852143,0.350915,0.280201,0.798487
1780913852159,0.350567,0.279327,0.796785
1780913852175,0.350538,0.279526,0.79742
1780913852191,0.350568,0.279327,0.796785
1780913852207,0.350568,0.279327,0.796785
1780913852223,0.350568,0.279327,0.796785
1780913852239,0.350538,0.279526,0.79742
1780913852254,0.350568,0.279327,0.796785
1780913852270,0.350542,0.279418,0.797103
1780913852286,0.350568,0.279327,0.796785
1780913852302,0.350569,0.279328,0.796785
1780913852318,0.350543,0.279419,0.797103
1780913852334,0.350539,0.279527,0.79742
1780913852350,0.350567,0.279327,0.796785
1780913852366,0.350567,0.279327,0.796785
1780913852382,0.350541,0.279417,0.797104
1780913852398,0.350541,0.279417,0.797103
1780913852414,0.350566,0.279326,0.796785
1780913852430,0.350567,0.279326,0.796785
1780913852446,0.350541,0.279418,0.797103
1780913852463,0.350542,0.279418,0.797103
1780913852478,0.350542,0.279418,0.797103
1780913852494,0.350568,0.279327,0.796785
1780913852510,0.350542,0.279418,0.797103
1780913852525,0.350542,0.279418,0.797104
1780913852540,0.350568,0.279327,0.796785
1780913852556,0.350567,0.279327,0.796785
1780913852573,0.350567,0.279327,0.796785
1780913852588,0.350541,0.279418,0.797103
1780913852604,0.350542,0.279418,0.797103
1780913852620,0.350567,0.279327,0.796785
1780913852636,0.350542,0.279418,0.797103
1780913852652,0.350567,0.279327,0.796785
1780913852668,0.350283,0.279131,0.796872
1780913852684,0.350282,0.27913,0.796872
1780913852700,0.350279,0.279243,0.797202
1780913852716,0.350305,0.279032,0.79654
1780913852732,0.350281,0.279129,0.796872
1780913852748,0.350282,0.27913,0.796872
1780913852764,0.350306,0.279033,0.79654
1780913852780,0.350306,0.279033,0.79654
1780913852796,0.350306,0.279033,0.79654
1780913852812,0.350306,0.279033,0.79654
1780913852828,0.350306,0.279033,0.79654
1780913852844,0.350306,0.279033,0.79654
1780913852860,0.350306,0.279033,0.79654
1780913852876,0.350306,0.279033,0.79654
1780913852892,0.350282,0.27913,0.796872
1780913852908,0.350306,0.279033,0.79654
1780913852924,0.350306,0.279033,0.79654
1780913852940,0.350283,0.27913,0.796872
1780913852957,0.350283,0.279131,0.796871
1780913852972,0.350307,0.279034,0.79654
1780913852988,0.350284,0.279131,0.796871
1780913853004,0.350307,0.279033,0.79654
1780913853020,0.350307,0.279033,0.79654
1780913853036,0.350282,0.27913,0.796872
1780913853052,0.350305,0.279032,0.79654
1780913853068,0.350305,0.279032,0.79654
1780913853084,0.350282,0.279129,0.796872
1780913853100,0.35028,0.279243,0.797202
1780913853116,0.350282,0.27913,0.796872
1780913853132,0.350306,0.279033,0.79654
1780913853147,0.350306,0.279033,0.79654
1780913853164,0.350306,0.279033,0.79654
1780913853179,0.350306,0.279033,0.79654
1780913853196,0.350092,0.279414,0.798118
1780913853211,0.35009,0.279531,0.798456
1780913853227,0.350093,0.279416,0.798118
1780913853244,0.350093,0.279416,0.798118
1780913853260,0.350093,0.279416,0.798118
1780913853275,0.350118,0.279316,0.797778
1780913853291,0.350118,0.279316,0.797778
1780913853307,0.35009,0.279531,0.798455
1780913853323,0.350093,0.279415,0.798117
1780913853339,0.350092,0.279415,0.798117
1780913853355,0.350092,0.279414,0.798117
1780913853371,0.350092,0.279414,0.798117
1780913853387,0.350092,0.279414,0.798117
1780913853403,0.350092,0.279414,0.798117
1780913853419,0.350116,0.279315,0.797778
1780913853435,0.350092,0.279415,0.798117
1780913853451,0.350117,0.279315,0.797778
1780913853467,0.350092,0.279415,0.798117
1780913853483,0.350117,0.279315,0.797778
1780913853499,0.350092,0.279415,0.798117
1780913853515,0.350117,0.279315,0.797778
1780913853531,0.350092,0.279415,0.798117
1780913853546,0.350092,0.279415,0.798117
1780913853561,0.350089,0.27953,0.798455
1780913853576,0.350116,0.279315,0.797777
1780913853591,0.350116,0.279315,0.797777
1780913853607,0.350116,0.279315,0.797777
1780913853623,0.350117,0.279315,0.797777
1780913853639,0.350117,0.279315,0.797777
1780913853654,0.350087,0.279647,0.798793
1780913853670,0.350117,0.279315,0.797778
1780913853686,0.350117,0.279315,0.797778
1780913853703,0.350277,0.279101,0.796801
1780913853718,0.350284,0.279201,0.797069
1780913853734,0.350292,0.279018,0.796531
1780913853750,0.350277,0.279101,0.796801
1780913853764,0.350276,0.2791,0.796801
1780913853779,0.350275,0.279099,0.796801
1780913853796,0.35029,0.279016,0.79653
1780913853811,0.35029,0.279016,0.79653
1780913853826,0.350275,0.279099,0.7968
1780913853843,0.350276,0.2791,0.7968
1780913853858,0.350294,0.27902,0.79653
1780913853874,0.350296,0.279022,0.796531
1780913853890,0.350282,0.279105,0.796801
1780913853907,0.350284,0.279012,0.796529
1780913853922,0.350275,0.279192,0.797066
1780913853938,0.350283,0.27901,0.796529
1780913853954,0.350271,0.279096,0.796799
1780913853970,0.350273,0.279097,0.7968
1780913853986,0.350271,0.279095,0.796799
1780913854002,0.350285,0.279012,0.796529
1780913854018,0.350292,0.279019,0.796531
1780913854034,0.350292,0.279018,0.796531
1780913854050,0.350292,0.279018,0.796531
1780913854066,0.350291,0.279018,0.796531
1780913854082,0.35029,0.279016,0.796531
1780913854098,0.350289,0.279016,0.796531
1780913854114,0.350276,0.2791,0.796801
1780913854131,0.350292,0.279018,0.79653
1780913854147,0.350277,0.279101,0.796801
1780913854162,0.350283,0.279199,0.797068
1780913854178,0.350276,0.2791,0.7968
1780913854195,0.350276,0.2791,0.7968
1780913854211,0.350647,0.277673,0.791887
1780913854225,0.350637,0.277666,0.791891
1780913854241,0.350641,0.277669,0.791889
1780913854257,0.35058,0.277789,0.792371
1780913854273,0.350643,0.27767,0.791887
1780913854289,0.350643,0.27767,0.791887
1780913854305,0.350644,0.27767,0.791887
1780913854321,0.350647,0.277673,0.791886
1780913854337,0.350649,0.277674,0.791886
1780913854353,0.350593,0.277798,0.792366
1780913854369,0.350648,0.277674,0.791887
1780913854384,0.350553,0.27794,0.79286
1780913854400,0.350647,0.277673,0.791887
1780913854417,0.350647,0.277673,0.791887
1780913854432,0.350645,0.277671,0.791888
1780913854448,0.350592,0.277797,0.792366
1780913854464,0.35065,0.277675,0.791886
1780913854480,0.350649,0.277674,0.791886
1780913854496,0.350648,0.277673,0.791886
1780913854513,0.350591,0.277797,0.792367
1780913854528,0.350648,0.277673,0.791886
1780913854544,0.350649,0.277674,0.791886
1780913854559,0.350648,0.277674,0.791886
1780913854574,0.350591,0.277797,0.792367
1780913854590,0.350553,0.277939,0.792859
1780913854606,0.350591,0.277797,0.792367
1780913854622,0.350591,0.277796,0.792367
1780913854639,0.350647,0.277673,0.791887
1780913854654,0.350647,0.277673,0.791887
1780913854669,0.350647,0.277673,0.791887
1780913854685,0.350647,0.277673,0.791887
1780913854701,0.350647,0.277673,0.791887
1780913854717,0.350591,0.277796,0.792367
1780913854733,0.325935,0.312859,0.959882
1780913854749,0.325935,0.312859,0.959881
1780913854765,0.325935,0.312858,0.959881
1780913854781,0.325935,0.312859,0.959882
1780913854796,0.325935,0.31286,0.959882
1780913854812,0.326432,0.312075,0.956019
1780913854829,0.326431,0.312074,0.956019
1780913854844,0.325934,0.312859,0.959882
1780913854861,0.326431,0.312074,0.956019
1780913854877,0.325934,0.312859,0.959883
1780913854892,0.325451,0.313664,0.963783
1780913854908,0.325934,0.312859,0.959882
1780913854924,0.326431,0.312074,0.956019
1780913854940,0.325935,0.312859,0.959882
1780913854956,0.326431,0.312074,0.956019
1780913854972,0.326431,0.312074,0.956019
1780913854989,0.325451,0.313664,0.963783
1780913855004,0.326431,0.312074,0.956019
1780913855019,0.326431,0.312074,0.956019
1780913855035,0.325934,0.312858,0.959882
1780913855050,0.326431,0.312074,0.956019
1780913855066,0.326431,0.312074,0.956019
1780913855082,0.325934,0.312858,0.959882
1780913855098,0.326431,0.312074,0.956019
1780913855114,0.325934,0.312858,0.959882
1780913855129,0.326431,0.312074,0.956019
1780913855144,0.325934,0.312858,0.959882
1780913855160,0.325451,0.313664,0.963783
1780913855176,0.325934,0.312858,0.959882
1780913855191,0.325934,0.312858,0.959882
1780913855206,0.325934,0.312858,0.959882
1780913855221,0.326431,0.312074,0.956019
1780913855238,0.325934,0.312858,0.959882
1780913855253,0.274818,0.386416,1.40608
1780913855270,0.274818,0.386416,1.40608
1780913855286,0.274375,0.387092,1.41081
1780913855301,0.275275,0.385748,1.40132
1780913855317,0.275275,0.385748,1.40132
1780913855333,0.275275,0.385747,1.40132
1780913855348,0.274818,0.386415,1.40608
1780913855364,0.274818,0.386415,1.40607
1780913855381,0.275276,0.385748,1.40132
1780913855397,0.274376,0.387093,1.41081
1780913855413,0.275276,0.385749,1.40132
1780913855428,0.274376,0.387093,1.41081
1780913855444,0.274818,0.386415,1.40608
1780913855461,0.275275,0.385748,1.40132
1780913855476,0.274818,0.386415,1.40608
1780913855492,0.275275,0.385748,1.40132
1780913855508,0.275276,0.385748,1.40132
1780913855524,0.274819,0.386416,1.40608
1780913855541,0.274818,0.386416,1.40608
1780913855557,0.274818,0.386415,1.40608
1780913855572,0.274375,0.387092,1.41081
1780913855588,0.275275,0.385748,1.40132
1780913855604,0.274376,0.387093,1.41081
1780913855621,0.275276,0.385748,1.40132
1780913855635,0.275276,0.385748,1.40132
1780913855650,0.274818,0.386415,1.40608
1780913855666,0.275275,0.385748,1.40132
1780913855682,0.275275,0.385748,1.40132
1780913855698,0.274818,0.386415,1.40608
1780913855715,0.275276,0.385748,1.40132
1780913855730,0.275276,0.385748,1.40132
1780913855746,0.274818,0.386416,1.40608
1780913855762,0.249607,0.417365,1.67209
1780913855779,0.249607,0.417365,1.67209
1780913855794,0.249449,0.417574,1.67399
1780913855810,0.249606,0.417365,1.67209
1780913855825,0.249449,0.417575,1.67399
1780913855840,0.249607,0.417366,1.67209
1780913855855,0.249449,0.417575,1.67398
1780913855871,0.249607,0.417365,1.67209
1780913855886,0.249448,0.417574,1.67399
1780913855902,0.249606,0.417365,1.6721
1780913855918,0.249606,0.417365,1.6721
1780913855933,0.249606,0.417365,1.67209
1780913855950,0.249606,0.417365,1.67209
1780913855965,0.249606,0.417365,1.67209
1780913855981,0.249449,0.417574,1.67399
1780913855996,0.249449,0.417574,1.67399
1780913856013,0.249606,0.417365,1.67209
1780913856027,0.249449,0.417574,1.67399
1780913856043,0.249302,0.417794,1.67586
1780913856059,0.249606,0.417365,1.67209
1780913856075,0.249449,0.417574,1.67399
1780913856092,0.249449,0.417574,1.67399
1780913856107,0.249449,0.417574,1.67399
1780913856124,0.249449,0.417574,1.67399
1780913856140,0.249302,0.417795,1.67586
1780913856156,0.249449,0.417574,1.67399
1780913856171,0.249449,0.417574,1.67399
1780913856187,0.249607,0.417365,1.67209
1780913856204,0.249607,0.417365,1.67209
1780913856219,0.249449,0.417574,1.67399
1780913856235,0.249449,0.417574,1.67399
1780913856251,0.249449,0.417574,1.67399
1780913856268,0.249449,0.417574,1.67399
1780913856283,0.245699,0.420453,1.71125
1780913856298,0.245699,0.420453,1.71125
1780913856315,0.24565,0.420556,1.71201
1780913856331,0.2457,0.420454,1.71125
